Date,Close/Last,Volume,Open,High,Low,Day
03/14/2018,$206.99,4014326,$210.40,$210.40,$206.23,877
03/13/2018,$209.13,4646537,$212.69,$213.04,$208.80,876
03/12/2018,$211.82,4616352,$213.20,$213.36,$211.24,875
03/09/2018,$212.94,5442795,$206.95,$213.24,$206.25,874
03/08/2018,$205.29,3309807,$204.32,$205.49,$203.03,873
03/07/2018,$204.30,3616965,$202.35,$204.83,$201.75,872
03/06/2018,$204.55,3175822,$204.86,$204.86,$202.37,871
03/05/2018,$203.24,4037768,$199.60,$204.1256,$199.12,870
03/02/2018,$201.34,4866765,$199.98,$201.974,$198.98,869
03/01/2018,$201.53,6976360,$206.82,$208.5699,$200.28,868
02/28/2018,$207.20,5302897,$211.00,$211.535,$200.47,867
02/27/2018,$209.66,5825686,$212.00,$213.13,$209.65,866
02/26/2018,$210.62,8085474,$207.71,$211.14,$205.36,865
02/23/2018,$202.76,4127323,$201.39,$202.97,$200.805,864
02/22/2018,$200.73,3929418,$201.57,$203.28,$200.16,863
02/21/2018,$201.02,4971891,$202.50,$205.221,$200.77,862
02/20/2018,$203.05,4116535,$203.34,$204.70,$202.35,861
02/16/2018,$203.79,4380854,$203.99,$206.32,$203.16,860
02/15/2018,$203.90,4352066,$202.38,$203.90,$200.31,859
02/14/2018,$200.54,4345910,$197.04,$200.76,$195.99,858
02/13/2018,$197.99,3779518,$197.58,$198.84,$195.92,857
02/12/2018,$198.89,5124753,$198.51,$200.66,$196.14,856
02/09/2018,$196.02,8904171,$195.68,$197.57,$189.30,855
02/08/2018,$191.42,7948266,$200.37,$200.99,$191.04,854
02/07/2018,$200.37,5717248,$202.00,$204.48,$200.00,853
02/06/2018,$201.24,10613320,$193.15,$201.92,$190.18,852
02/05/2018,$196.80,10625400,$205.49,$207.10,$196.00,851
02/02/2018,$209.12,6066860,$216.16,$216.58,$207.87,850
02/01/2018,$217.25,4501637,$214.49,$217.50,$214.03,849
01/31/2018,$214.38,4625338,$214.99,$215.05,$213.37,848
01/30/2018,$214.41,5029128,$214.97,$216.62,$214.10,847
01/29/2018,$215.46,3014394,$217.15,$217.62,$215.19,846
01/26/2018,$217.19,3633650,$215.52,$217.34,$215.15,845
01/25/2018,$215.10,3077703,$216.24,$216.50,$214.28,844
01/24/2018,$215.61,4209693,$216.12,$216.89,$214.59,843
01/23/2018,$215.56,3652561,$216.04,$216.35,$212.77,842
01/22/2018,$215.97,3263126,$213.29,$216.08,$213.25,841
01/19/2018,$213.25,5137986,$213.45,$214.30,$212.11,840
01/18/2018,$213.19,4797266,$215.67,$215.78,$213.055,839
01/17/2018,$214.16,4568632,$211.92,$214.50,$211.14,838
01/16/2018,$210.29,5958094,$213.12,$214.03,$209.36,837
01/12/2018,$210.16,4181906,$207.27,$210.39,$206.80,836
01/11/2018,$206.69,3639665,$205.96,$207.28,$205.7156,835
01/10/2018,$205.61,3792496,$203.00,$205.724,$202.50,834
01/09/2018,$203.02,3834348,$203.34,$204.40,$202.58,833
01/08/2018,$202.74,3887132,$201.15,$203.07,$199.80,832
01/05/2018,$201.42,4205501,$201.00,$201.67,$199.31,831
01/04/2018,$200.69,3899651,$200.90,$202.1299,$200.01,830
01/03/2018,$199.79,3526220,$197.00,$200.00,$197.00,829
01/02/2018,$197.22,4111424,$198.87,$198.87,$195.96,828
12/29/2017,$198.22,3564214,$200.00,$200.07,$198.22,827
12/28/2017,$199.56,2339886,$199.34,$199.96,$198.82,826
12/27/2017,$198.69,3342711,$197.50,$198.82,$197.28,825
12/26/2017,$197.57,1769570,$197.97,$198.57,$197.28,824
12/22/2017,$197.92,3765848,$199.24,$199.68,$196.88,823
12/21/2017,$198.89,3011916,$198.85,$199.56,$198.21,822
12/20/2017,$197.79,3816762,$199.39,$199.75,$197.68,821
12/19/2017,$197.91,3293717,$200.16,$200.50,$197.68,820
12/18/2017,$199.34,4599256,$199.50,$200.26,$198.94,819
12/15/2017,$197.78,9167291,$198.24,$199.20,$197.23,818
12/14/2017,$196.66,3593939,$198.12,$198.19,$195.9355,817
12/13/2017,$197.40,4067849,$198.56,$199.63,$197.35,816
12/12/2017,$199.07,4192879,$197.00,$199.92,$197.00,815
12/11/2017,$196.70,3603229,$196.63,$197.18,$195.30,814
12/08/2017,$196.44,3842013,$196.82,$197.28,$195.02,813
12/07/2017,$196.34,2650706,$195.91,$196.75,$194.98,812
12/06/2017,$196.01,3310022,$195.79,$196.8299,$194.80,811
12/05/2017,$196.07,3411213,$197.77,$197.99,$195.50,810
12/04/2017,$196.96,4898783,$196.18,$199.48,$196.18,809
12/01/2017,$194.56,5175191,$193.59,$194.99,$189.72,808
11/30/2017,$193.01,6417454,$190.35,$193.81,$189.95,807
11/29/2017,$189.85,4897544,$188.20,$192.00,$187.57,806
11/28/2017,$187.54,3720276,$184.10,$187.84,$184.02,805
11/27/2017,$183.49,2984279,$182.74,$183.87,$182.41,804
11/24/2017,$182.36,1038600,$182.66,$182.98,$182.2456,803
11/22/2017,$182.56,3016593,$183.78,$183.78,$181.94,802
11/21/2017,$183.18,3046581,$181.78,$183.50,$181.51,801
11/20/2017,$181.63,2428804,$181.43,$181.98,$180.44,800
11/17/2017,$181.06,2715539,$181.70,$181.94,$180.50,799
11/16/2017,$182.05,3943320,$182.21,$183.05,$181.65,798
11/15/2017,$181.81,4002821,$182.13,$182.90,$181.41,797
11/14/2017,$183.34,3087949,$183.66,$184.00,$182.5001,796
11/13/2017,$184.40,1889854,$183.16,$184.85,$183.16,795
11/10/2017,$183.68,3043338,$183.84,$184.07,$182.51,794
11/09/2017,$184.49,3632881,$183.34,$184.679,$181.76,793
11/08/2017,$184.60,4118448,$186.31,$186.89,$184.35,792
11/07/2017,$186.30,2500498,$187.23,$188.19,$185.61,791
11/06/2017,$186.68,2603047,$186.10,$187.57,$185.30,790
11/03/2017,$187.27,2157356,$188.13,$188.55,$187.02,789
11/02/2017,$188.61,3340585,$186.75,$188.78,$185.89,788
11/01/2017,$187.17,2693831,$188.10,$188.13,$186.73,787
10/31/2017,$186.94,3289697,$188.06,$188.11,$186.41,786
10/30/2017,$187.85,2472555,$188.02,$188.52,$187.3474,785
10/27/2017,$188.59,2978438,$188.32,$188.63,$187.05,784
10/26/2017,$188.61,2740214,$189.65,$189.92,$187.831,783
10/25/2017,$188.71,3393516,$189.83,$190.00,$187.66,782
10/24/2017,$189.78,2850146,$189.92,$190.68,$189.53,781
10/23/2017,$189.39,2417974,$189.18,$189.72,$188.64,780
10/20/2017,$189.04,2933255,$187.75,$189.04,$187.58,779
10/19/2017,$187.21,2666381,$187.16,$187.50,$186.43,778
10/18/2017,$187.85,2190486,$187.75,$188.13,$186.80,777
10/17/2017,$187.39,2273029,$187.96,$188.00,$186.50,776
10/16/2017,$187.96,2316020,$188.00,$188.62,$187.57,775
10/13/2017,$187.37,2830248,$186.77,$188.00,$186.33,774
10/12/2017,$186.30,2738006,$187.70,$187.99,$185.97,773
10/11/2017,$187.46,2749621,$187.40,$187.95,$186.48,772
10/10/2017,$188.00,2212798,$187.46,$188.20,$187.16,771
10/09/2017,$187.50,2036622,$187.50,$187.95,$186.639,770
10/06/2017,$187.43,2606504,$187.20,$187.62,$186.05,769
10/05/2017,$187.12,2784947,$186.17,$188.04,$185.80,768
10/04/2017,$185.83,2071485,$186.20,$186.67,$185.51,767
10/03/2017,$185.67,3173776,$185.60,$186.51,$184.60,766
10/02/2017,$185.41,2421314,$183.45,$185.47,$182.9301,765
09/29/2017,$183.32,2739953,$183.59,$183.68,$182.42,764
09/28/2017,$183.21,1924729,$183.40,$183.95,$182.44,763
09/27/2017,$183.27,2560449,$182.87,$184.00,$182.51,762
09/26/2017,$181.86,2254346,$182.55,$182.87,$181.74,761
09/25/2017,$182.52,2424230,$181.99,$182.64,$180.80,760
09/22/2017,$181.86,2687624,$182.63,$182.84,$181.3034,759
09/21/2017,$183.16,2316456,$183.32,$183.93,$183.03,758
09/20/2017,$183.82,3538711,$183.30,$183.93,$182.46,757
09/19/2017,$183.01,3157955,$181.50,$183.01,$181.50,756
09/18/2017,$181.47,3530056,$180.50,$181.74,$180.27,755
09/15/2017,$179.89,9209883,$179.24,$180.36,$178.81,754
09/14/2017,$178.57,3302456,$178.80,$179.16,$178.38,753
09/13/2017,$178.92,2679319,$177.76,$179.15,$177.61,752
09/12/2017,$178.63,2351137,$178.00,$178.72,$177.80,751
09/11/2017,$177.87,4104430,$177.75,$179.24,$177.33,750
09/08/2017,$175.50,3733892,$173.90,$175.815,$173.57,749
09/07/2017,$173.99,4619837,$177.05,$177.48,$172.61,748
09/06/2017,$176.79,4269694,$177.35,$177.87,$176.73,747
09/05/2017,$176.98,4890256,$180.29,$180.29,$176.29,746
09/01/2017,$180.73,2536807,$181.60,$181.97,$180.57,745
08/31/2017,$181.16,4376128,$180.35,$181.87,$180.25,744
08/30/2017,$180.35,3303822,$178.71,$181.03,$178.51,743
08/29/2017,$178.62,2496939,$177.72,$178.70,$177.20,742
08/28/2017,$178.70,2983701,$179.77,$179.90,$178.02,741
08/25/2017,$179.60,2280206,$179.00,$180.16,$178.8561,740
08/24/2017,$178.43,3247669,$179.98,$180.00,$178.13,739
08/23/2017,$179.98,2444515,$179.25,$180.52,$179.00,738
08/22/2017,$180.45,2928377,$178.50,$180.61,$178.46,737
08/21/2017,$178.34,2515852,$177.62,$178.50,$177.07,736
08/18/2017,$177.56,3585926,$176.57,$178.82,$176.27,735
08/17/2017,$177.16,4100648,$178.25,$178.70,$177.16,734
08/16/2017,$178.54,2299064,$178.20,$178.97,$177.60,733
08/15/2017,$177.47,2669907,$177.74,$178.1499,$177.24,732
08/14/2017,$177.29,2708446,$176.75,$177.73,$176.45,731
08/11/2017,$175.34,2580188,$176.32,$177.17,$175.27,730
08/10/2017,$176.36,3083186,$177.13,$177.60,$176.26,729
08/09/2017,$178.06,2803036,$175.50,$178.16,$175.05,728
08/08/2017,$176.43,2907590,$177.71,$178.29,$176.20,727
08/07/2017,$178.04,3279173,$177.04,$178.41,$177.04,726
08/04/2017,$179.92,2630478,$179.80,$179.99,$178.69,725
08/03/2017,$178.99,2855722,$177.50,$179.00,$177.44,724
08/02/2017,$177.85,3170721,$176.29,$177.92,$175.91,723
08/01/2017,$176.29,2663959,$175.93,$176.38,$174.81,722
07/31/2017,$174.97,3475050,$174.70,$175.60,$174.20,721
07/28/2017,$174.00,2175563,$173.06,$174.34,$172.13,720
07/27/2017,$173.05,3522643,$173.17,$173.18,$172.22,719
07/26/2017,$173.02,2848352,$173.00,$173.79,$172.50,718
07/25/2017,$172.94,2920500,$172.15,$173.37,$172.15,717
07/24/2017,$171.37,2432723,$171.50,$171.8799,$171.07,716
07/21/2017,$171.34,2419760,$171.57,$171.69,$170.66,715
07/20/2017,$171.33,2128532,$171.33,$171.87,$171.07,714
07/19/2017,$171.20,1922738,$170.665,$171.33,$170.35,713
07/18/2017,$170.31,2599803,$170.04,$170.69,$169.56,712
07/17/2017,$170.16,3044266,$169.44,$170.73,$168.95,711
07/14/2017,$169.47,2921146,$168.90,$169.92,$168.52,710
07/13/2017,$169.69,3170508,$170.06,$170.07,$169.25,709
07/12/2017,$169.92,3018227,$169.79,$170.09,$169.06,708
07/11/2017,$169.24,3525358,$169.94,$170.20,$168.00,707
07/10/2017,$170.25,2466104,$170.61,$171.31,$169.90,706
07/07/2017,$171.14,2797899,$170.84,$171.32,$169.90,705
07/06/2017,$170.20,3181219,$171.56,$171.97,$170.09,704
07/05/2017,$171.85,2558538,$172.06,$172.505,$171.28,703
07/03/2017,$171.80,2493428,$170.40,$172.70,$169.95,702
06/30/2017,$169.37,3627582,$170.01,$170.15,$169.27,701
06/29/2017,$169.30,3544629,$170.68,$171.37,$168.60,700
06/28/2017,$169.89,3210396,$167.93,$170.15,$167.90,699
06/27/2017,$167.35,2995517,$167.72,$168.06,$166.78,698
06/26/2017,$167.49,2542983,$167.80,$168.28,$166.9676,697
06/23/2017,$167.22,4046634,$169.27,$169.27,$166.64,696
06/22/2017,$168.32,2673540,$169.33,$169.67,$168.31,695
06/21/2017,$169.62,2365074,$170.61,$170.78,$169.34,694
06/20/2017,$170.55,2470047,$171.68,$171.68,$170.45,693
06/19/2017,$171.55,2868903,$171.39,$171.95,$170.78,692
06/16/2017,$170.48,6494750,$170.60,$171.04,$169.7501,691
06/15/2017,$170.55,3244524,$170.60,$170.9216,$169.57,690
06/14/2017,$171.45,3338851,$170.92,$171.50,$169.55,689
06/13/2017,$171.47,3142795,$171.50,$171.82,$170.9001,688
06/12/2017,$170.50,4660033,$169.43,$170.65,$169.26,687
06/09/2017,$170.00,3775377,$167.67,$170.14,$167.42,686
06/08/2017,$166.94,4357296,$166.35,$167.94,$166.23,685
06/07/2017,$166.50,2987470,$166.14,$166.75,$165.87,684
06/06/2017,$166.13,2752200,$166.12,$166.72,$165.88,683
06/05/2017,$166.52,2303225,$166.43,$167.1337,$166.33,682
06/02/2017,$166.29,3917249,$166.13,$166.92,$165.85,681
06/01/2017,$166.66,3329334,$165.80,$166.69,$164.75,680
05/31/2017,$165.28,5679919,$165.27,$165.45,$164.10,679
05/30/2017,$165.11,3045253,$165.79,$165.87,$164.47,678
05/26/2017,$165.69,2152056,$165.25,$165.88,$165.0177,677
05/25/2017,$165.30,2603074,$165.23,$165.50,$164.71,676
05/24/2017,$164.93,2622526,$165.90,$165.90,$164.55,675
05/23/2017,$165.48,3352162,$165.40,$165.77,$164.8736,674
05/22/2017,$165.13,4345716,$164.80,$165.48,$163.94,673
05/19/2017,$163.24,4162719,$161.86,$164.08,$161.58,672
05/18/2017,$161.62,3645521,$161.50,$162.62,$160.93,671
05/17/2017,$161.26,4790796,$162.44,$162.86,$161.18,670
05/16/2017,$163.61,2433875,$164.10,$164.29,$163.25,669
05/15/2017,$163.80,2915252,$163.81,$164.08,$163.26,668
05/12/2017,$163.32,3592141,$163.06,$163.49,$162.47,667
05/11/2017,$163.27,3285863,$163.58,$163.77,$162.39,666
05/10/2017,$163.72,3234547,$163.36,$163.88,$163.03,665
05/09/2017,$163.46,3839281,$165.17,$165.24,$163.00,664
05/08/2017,$165.02,5162733,$166.50,$166.60,$164.10,663
05/05/2017,$166.55,3576792,$167.12,$167.14,$165.879,662
05/04/2017,$166.34,3643122,$167.64,$168.04,$166.22,661
05/03/2017,$166.73,2981734,$165.70,$167.08,$165.50,660
05/02/2017,$166.05,2780956,$165.90,$166.3299,$165.16,659
05/01/2017,$165.44,3134181,$165.80,$166.32,$165.35,658
04/28/2017,$165.21,3042753,$166.28,$166.55,$164.68,657
04/27/2017,$166.55,4289852,$167.65,$167.81,$165.50,656
04/26/2017,$167.63,4083810,$167.50,$168.95,$167.25,655
04/25/2017,$167.53,4267512,$166.92,$167.96,$166.60,654
04/24/2017,$165.78,4134334,$165.70,$165.99,$164.40,653
04/21/2017,$163.41,5121246,$164.40,$164.95,$163.34,652
04/20/2017,$164.98,3727695,$163.29,$165.235,$163.04,651
04/19/2017,$162.76,3932793,$164.10,$164.49,$162.28,650
04/18/2017,$163.69,2976241,$163.87,$164.23,$163.09,649
04/17/2017,$164.35,3406779,$163.61,$164.63,$162.67,648
04/13/2017,$162.90,3631587,$164.98,$165.28,$162.87,647
04/12/2017,$165.11,3419271,$165.07,$165.48,$164.66,646
04/11/2017,$165.70,3488115,$165.80,$166.22,$164.85,645
04/10/2017,$166.35,3015412,$166.20,$167.00,$165.975,644
04/07/2017,$166.17,2593913,$165.62,$166.89,$165.48,643
04/06/2017,$166.47,3887987,$165.64,$166.995,$165.02,642
04/05/2017,$165.83,4986621,$167.45,$168.23,$165.67,641
04/04/2017,$166.86,2731079,$166.61,$167.00,$166.14,640
04/03/2017,$166.87,3985774,$166.72,$167.00,$165.32,639
03/31/2017,$166.68,3564469,$167.41,$167.60,$166.34,638
03/30/2017,$167.36,3393050,$166.30,$167.69,$166.00,637
03/29/2017,$166.59,4774998,$168.00,$168.30,$166.44,636
03/28/2017,$168.31,4597022,$167.28,$168.612,$166.36,635
03/27/2017,$167.44,4867834,$166.89,$167.5103,$165.80,634
03/24/2017,$168.66,4128322,$170.45,$170.45,$168.02,633
03/23/2017,$169.89,3142264,$169.66,$171.36,$169.21,632
03/22/2017,$169.30,3252779,$169.27,$170.04,$168.02,631
03/21/2017,$169.47,4964831,$172.16,$172.44,$169.03,630
03/20/2017,$172.07,3340555,$172.30,$172.868,$171.60,629
03/17/2017,$172.82,6709577,$173.89,$173.89,$172.32,628
03/16/2017,$174.08,3114846,$175.15,$175.43,$173.70,627
03/15/2017,$174.67,3926372,$174.98,$175.08,$173.77,626
03/14/2017,$174.73,2972395,$175.22,$175.43,$174.23,625
03/13/2017,$175.39,3332960,$175.29,$175.60,$174.69,624
03/10/2017,$174.98,3789593,$176.00,$176.14,$174.45,623
03/09/2017,$175.37,2955385,$175.70,$175.85,$174.8152,622
03/08/2017,$174.97,3333007,$175.89,$176.00,$174.80,621
03/07/2017,$175.30,2643644,$175.58,$175.76,$174.90,620
03/06/2017,$175.40,3374694,$175.44,$175.88,$174.51,619
03/03/2017,$175.68,3572161,$175.97,$176.46,$175.04,618
03/02/2017,$175.89,4153131,$177.86,$177.86,$175.48,617
03/01/2017,$177.28,7136147,$173.70,$177.41,$173.70,616
02/28/2017,$171.42,6463819,$170.90,$172.20,$170.51,615
02/27/2017,$170.63,3738078,$170.90,$171.20,$170.32,614
02/24/2017,$170.22,4021245,$169.50,$170.275,$169.22,613
02/23/2017,$170.15,3376857,$169.96,$170.16,$169.1085,612
02/22/2017,$169.61,3298377,$168.92,$169.70,$168.3274,611
02/21/2017,$168.92,4414581,$168.92,$169.65,$168.47,610
02/17/2017,$168.57,3685137,$167.56,$168.70,$166.71,609
02/16/2017,$167.74,3152169,$167.28,$167.80,$166.10,608
02/15/2017,$167.28,4347481,$167.21,$167.34,$166.12,607
02/14/2017,$166.95,3055730,$165.85,$167.00,$165.17,606
02/13/2017,$165.85,2958602,$164.71,$166.24,$164.44,605
02/10/2017,$164.01,2489890,$164.59,$164.68,$163.60,604
02/09/2017,$164.04,2878165,$163.43,$164.4229,$162.82,603
02/08/2017,$162.87,2246032,$162.90,$163.13,$162.15,602
02/07/2017,$162.93,2446700,$163.622,$163.85,$162.58,601
02/06/2017,$163.42,2798155,$163.88,$163.93,$163.04,600
02/03/2017,$163.94,3351468,$164.00,$164.19,$162.52,599
02/02/2017,$163.00,3041775,$163.31,$163.31,$162.27,598
02/01/2017,$163.61,2906854,$164.75,$165.20,$163.30,597
01/31/2017,$164.14,3099479,$164.64,$165.06,$163.08,596
01/30/2017,$164.80,3194186,$164.20,$164.91,$163.22,595
01/27/2017,$164.40,2520302,$164.93,$165.2999,$163.46,594
01/26/2017,$164.92,3131632,$164.88,$165.03,$164.08,593
01/25/2017,$164.25,4497631,$162.00,$164.63,$161.39,592
01/24/2017,$160.72,4009509,$159.26,$161.09,$158.77,591
01/23/2017,$158.81,3434192,$160.19,$160.28,$158.61,590
01/20/2017,$160.21,4170000,$160.21,$160.78,$159.58,589
01/19/2017,$159.41,3171300,$160.82,$161.12,$159.11,588
01/18/2017,$160.49,3074718,$160.04,$160.86,$159.43,587
01/17/2017,$159.64,4711701,$161.96,$162.00,$159.30,586
01/13/2017,$161.90,3081634,$161.81,$163.13,$161.51,585
01/12/2017,$161.41,3229061,$162.00,$162.145,$160.33,584
01/11/2017,$162.23,3305047,$161.54,$162.45,$161.03,583
01/10/2017,$161.47,2670489,$162.00,$162.74,$161.41,582
01/09/2017,$162.02,3556785,$163.04,$163.25,$162.02,581
01/06/2017,$163.41,2694679,$163.44,$163.80,$162.64,580
01/05/2017,$163.30,2982422,$164.06,$164.14,$162.18,579
01/04/2017,$164.08,3568005,$164.45,$164.57,$163.00,578
01/03/2017,$163.83,4090487,$164.34,$164.71,$162.44,577
12/30/2016,$162.98,4041002,$163.16,$164.03,$162.62,576
12/29/2016,$163.05,2545251,$163.93,$164.47,$163.01,575
12/28/2016,$163.75,2552562,$165.45,$165.64,$163.56,574
12/27/2016,$164.95,2132966,$165.51,$165.82,$164.78,573
12/23/2016,$165.32,2042619,$166.26,$166.44,$164.77,572
12/22/2016,$166.03,2490151,$165.77,$166.1161,$164.89,571
12/21/2016,$165.95,2480642,$166.40,$166.67,$165.55,570
12/20/2016,$166.36,3103040,$166.15,$166.42,$165.40,569
12/19/2016,$165.35,2971259,$165.19,$165.65,$164.48,568
12/16/2016,$164.76,7046157,$166.14,$166.15,$164.33,567
12/15/2016,$165.73,3983994,$165.50,$167.02,$164.80,566
12/14/2016,$165.06,4536894,$166.59,$167.25,$164.54,565
12/13/2016,$166.62,4223029,$166.49,$166.99,$165.40,564
12/12/2016,$166.12,6758129,$164.65,$166.64,$164.35,563
12/09/2016,$164.86,3887873,$164.28,$165.16,$163.07,562
12/08/2016,$164.11,4900871,$164.98,$165.9527,$163.5204,561
12/07/2016,$164.69,6041792,$161.94,$164.69,$161.40,560
12/06/2016,$161.34,3542959,$160.57,$161.55,$159.9286,559
12/05/2016,$160.21,4868829,$160.25,$160.68,$159.27,558
12/02/2016,$159.39,3853354,$160.05,$160.12,$158.70,557
12/01/2016,$160.12,4578455,$157.58,$160.24,$157.51,556
11/30/2016,$157.44,5145449,$158.42,$158.89,$157.42,555
11/29/2016,$157.68,2970734,$157.509,$157.98,$156.82,554
11/28/2016,$156.97,4187292,$157.90,$158.49,$156.89,553
11/25/2016,$158.18,1777189,$158.63,$158.63,$157.60,552
11/23/2016,$158.11,3056483,$158.66,$159.00,$157.28,551
11/22/2016,$158.66,3143221,$159.01,$159.09,$157.83,550
11/21/2016,$158.71,2846344,$158.10,$158.71,$157.42,549
11/18/2016,$157.75,3383260,$158.35,$158.48,$157.17,548
11/17/2016,$158.39,4168560,$156.81,$158.64,$156.30,547
11/16/2016,$157.08,4468444,$157.02,$157.59,$156.02,546
11/15/2016,$157.46,4779706,$157.61,$157.82,$156.09,545
11/14/2016,$157.93,5519481,$157.48,$158.16,$156.53,544
11/11/2016,$156.92,4511425,$155.30,$157.28,$155.15,543
11/10/2016,$156.06,8135616,$152.00,$156.613,$151.68,542
11/09/2016,$151.28,8663667,$146.10,$151.64,$145.10,541
11/08/2016,$147.79,3630327,$146.89,$148.14,$146.40,540
11/07/2016,$146.91,5228369,$144.71,$147.17,$144.30,539
11/04/2016,$142.95,3492806,$143.45,$143.80,$142.3476,538
11/03/2016,$143.64,2689157,$143.25,$144.45,$143.20,537
11/02/2016,$143.19,3174648,$143.18,$143.86,$142.911,536
11/01/2016,$143.63,3339387,$144.68,$144.86,$143.11,535
10/31/2016,$144.30,3229527,$144.30,$144.69,$144.00,534
10/28/2016,$144.00,2789109,$144.84,$145.29,$142.90,533
10/27/2016,$144.45,2911515,$144.19,$144.78,$143.87,532
10/26/2016,$143.94,2769586,$143.38,$144.46,$143.12,531
10/25/2016,$143.42,2349609,$143.70,$144.16,$143.21,530
10/24/2016,$143.83,2222332,$144.09,$144.89,$143.68,529
10/21/2016,$143.60,3073785,$143.54,$143.95,$142.80,528
10/20/2016,$144.49,2501398,$144.62,$145.43,$144.19,527
10/19/2016,$144.86,2309712,$144.87,$145.71,$144.48,526
10/18/2016,$144.30,2375551,$144.65,$145.09,$144.13,525
10/17/2016,$143.80,2552823,$144.50,$144.76,$143.37,524
10/14/2016,$144.18,2932488,$143.91,$144.89,$143.58,523
10/13/2016,$143.22,4657493,$143.79,$144.05,$141.92,522
10/12/2016,$144.91,2557975,$143.86,$145.29,$143.86,521
10/11/2016,$143.95,2719254,$145.13,$145.14,$143.53,520
10/10/2016,$145.20,1879125,$145.05,$145.68,$144.98,519
10/07/2016,$144.52,3090619,$143.93,$144.94,$143.78,518
10/06/2016,$143.87,2279575,$144.03,$144.10,$143.30,517
10/05/2016,$144.15,2998842,$143.65,$144.295,$143.21,516
10/04/2016,$143.17,3058627,$143.74,$144.20,$142.80,515
10/03/2016,$143.76,3489843,$144.27,$144.31,$143.21,514
09/30/2016,$144.47,4414656,$144.27,$145.38,$144.27,513
09/29/2016,$143.59,3307627,$145.18,$145.52,$143.36,512
09/28/2016,$145.28,3242890,$145.28,$145.42,$144.03,511
09/27/2016,$145.34,2934561,$144.28,$145.38,$144.01,510
09/26/2016,$144.18,2858767,$144.52,$144.96,$144.00,509
09/23/2016,$145.00,3693605,$146.30,$146.49,$145.00,508
09/22/2016,$146.53,2766353,$146.75,$147.09,$146.13,507
09/21/2016,$146.46,3760531,$145.65,$146.49,$144.98,506
09/20/2016,$144.92,2364489,$145.98,$145.98,$144.76,505
09/19/2016,$145.24,3028581,$145.34,$146.19,$144.93,504
09/16/2016,$145.01,11132490,$146.11,$146.23,$144.68,503
09/15/2016,$146.66,3297101,$146.00,$147.08,$145.47,502
09/14/2016,$145.78,3096859,$146.02,$146.91,$145.33,501
09/13/2016,$146.23,5505817,$147.95,$148.13,$145.55,500
09/12/2016,$148.97,4237245,$146.37,$149.39,$145.942,499
09/09/2016,$146.62,4325306,$149.10,$149.59,$146.56,498
09/08/2016,$149.78,2962944,$149.60,$150.10,$149.30,497
09/07/2016,$149.58,2432514,$150.00,$150.49,$149.34,496
09/06/2016,$150.43,4459796,$150.54,$150.98,$149.31,495
09/02/2016,$150.72,2255555,$150.69,$151.05,$149.97,494
09/01/2016,$150.35,3020365,$150.70,$151.00,$148.82,493
08/31/2016,$150.49,5338511,$150.00,$150.90,$148.66,492
08/30/2016,$150.23,2832861,$149.25,$150.24,$149.225,491
08/29/2016,$149.30,2726336,$148.23,$149.675,$148.00,490
08/26/2016,$147.91,2872787,$148.65,$149.23,$147.22,489
08/25/2016,$148.64,2449204,$148.24,$148.71,$148.11,488
08/24/2016,$148.41,2269399,$148.50,$148.84,$148.13,487
08/23/2016,$148.77,2019277,$148.58,$149.24,$148.58,486
08/22/2016,$148.45,1765322,$148.51,$148.80,$147.85,485
08/19/2016,$148.75,2641216,$148.40,$148.84,$147.79,484
08/18/2016,$148.81,2185387,$149.19,$149.36,$148.53,483
08/17/2016,$149.08,3041105,$147.42,$149.33,$147.00,482
08/16/2016,$147.24,2121311,$147.62,$147.945,$147.22,481
08/15/2016,$147.78,2195997,$147.72,$147.92,$147.12,480
08/12/2016,$147.72,2586700,$147.12,$147.75,$146.6871,479
08/11/2016,$147.74,3269444,$146.46,$147.98,$146.44,478
08/10/2016,$146.69,2451711,$147.00,$147.27,$146.13,477
08/09/2016,$147.22,3677455,$145.96,$147.449,$145.45,476
08/08/2016,$145.56,3515924,$145.29,$145.65,$144.23,475
08/05/2016,$145.65,3919306,$144.00,$145.65,$143.92,474
08/04/2016,$143.12,1845674,$143.80,$143.91,$142.915,473
08/03/2016,$143.63,2213976,$143.35,$143.88,$142.98,472
08/02/2016,$143.31,2454703,$143.95,$143.99,$142.96,471
08/01/2016,$143.93,2047107,$144.62,$144.77,$143.58,470
07/29/2016,$144.27,2589289,$144.09,$144.60,$143.78,469
07/28/2016,$144.42,1942510,$143.92,$144.69,$143.48,468
07/27/2016,$144.19,2607808,$144.27,$144.75,$143.70,467
07/26/2016,$144.34,2465053,$144.34,$144.85,$143.83,466
07/25/2016,$144.14,2483700,$144.87,$145.00,$143.60,465
07/22/2016,$144.60,3139399,$144.72,$144.85,$143.8899,464
07/21/2016,$144.35,3961439,$146.01,$146.22,$144.194,463
07/20/2016,$146.17,2855300,$146.81,$146.94,$145.695,462
07/19/2016,$146.92,3543023,$146.06,$146.99,$145.85,461
07/18/2016,$146.57,3125268,$146.00,$146.71,$146.00,460
07/15/2016,$145.97,3860775,$146.25,$146.44,$145.12,459
07/14/2016,$145.73,3322319,$146.25,$146.66,$145.46,458
07/13/2016,$145.93,3270900,$144.88,$145.99,$144.41,457
07/12/2016,$144.67,3158169,$144.53,$145.03,$143.98,456
